_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs
5d914ca1f9af8b368992b7ac,0039,"Fri, 13 Sep 2019 15:30:57 GMT","Sat, 14 Sep 2019 01:39:47 GMT","Fri, 13 Sep 2019 16:45:14 GMT",4.672,2_39_79_379_2019-09-13 15:30:57.134978,0002,CA-327,2-39-79-379,America/Los_Angeles,000001126,"[{""WhPerMile"":250,""kWhRequested"":5.0,""milesRequested"":20,""minutesAvailable"":418,""modifiedAt"":""Fri, 13 Sep 2019 15:31:10 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 22:28:57 GMT"",""userID"":1126}]"
5d914ca1f9af8b368992b7ad,0039,"Fri, 13 Sep 2019 15:38:04 GMT","Fri, 13 Sep 2019 23:48:37 GMT","Fri, 13 Sep 2019 17:35:09 GMT",6.42,2_39_95_27_2019-09-13 15:38:03.744446,0002,CA-319,2-39-95-27,America/Los_Angeles,000001124,"[{""WhPerMile"":450,""kWhRequested"":9.0,""milesRequested"":20,""minutesAvailable"":30,""modifiedAt"":""Fri, 13 Sep 2019 15:38:42 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 16:08:04 GMT"",""userID"":1124}]"
5d914ca1f9af8b368992b7ae,0039,"Fri, 13 Sep 2019 15:39:58 GMT","Fri, 13 Sep 2019 19:02:31 GMT","Fri, 13 Sep 2019 18:34:34 GMT",10.841,2_39_78_361_2019-09-13 15:39:58.188513,0002,CA-493,2-39-78-361,America/Los_Angeles,000001470,"[{""WhPerMile"":292,""kWhRequested"":29.2,""milesRequested"":100,""minutesAvailable"":462,""modifiedAt"":""Fri, 13 Sep 2019 15:40:48 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 23:21:58 GMT"",""userID"":1470}]"
5d914ca1f9af8b368992b7af,0039,"Fri, 13 Sep 2019 15:45:22 GMT","Sat, 14 Sep 2019 03:27:51 GMT","Fri, 13 Sep 2019 16:42:29 GMT",1.841,2_39_89_25_2019-09-13 15:45:22.267335,0002,CA-315,2-39-89-25,America/Los_Angeles,000000324,"[{""WhPerMile"":600,""kWhRequested"":12.0,""milesRequested"":20,""minutesAvailable"":196,""modifiedAt"":""Fri, 13 Sep 2019 15:45:38 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 19:01:22 GMT"",""userID"":324}]"
5d914ca1f9af8b368992b7b0,0039,"Fri, 13 Sep 2019 15:53:26 GMT","Sat, 14 Sep 2019 00:35:00 GMT","Fri, 13 Sep 2019 17:16:23 GMT",4.328,2_39_131_30_2019-09-13 15:53:26.172011,0002,CA-305,2-39-131-30,America/Los_Angeles,000000712,"[{""WhPerMile"":600,""kWhRequested"":12.0,""milesRequested"":20,""minutesAvailable"":426,""modifiedAt"":""Fri, 13 Sep 2019 15:53:28 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 22:59:26 GMT"",""userID"":712}]"
5d914ca1f9af8b368992b7b1,0039,"Fri, 13 Sep 2019 16:04:16 GMT","Fri, 13 Sep 2019 19:17:37 GMT","Fri, 13 Sep 2019 17:56:00 GMT",4.994,2_39_78_366_2019-09-13 16:04:15.863916,0002,CA-323,2-39-78-366,America/Los_Angeles,000000562,"[{""WhPerMile"":275,""kWhRequested"":5.5,""milesRequested"":20,""minutesAvailable"":226,""modifiedAt"":""Fri, 13 Sep 2019 16:04:38 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 19:50:16 GMT"",""userID"":562}]"
5d914ca1f9af8b368992b7b2,0039,"Fri, 13 Sep 2019 16:07:19 GMT","Sat, 14 Sep 2019 00:53:04 GMT","Fri, 13 Sep 2019 18:53:18 GMT",13.867,2_39_79_381_2019-09-13 16:07:19.018202,0002,CA-490,2-39-79-381,America/Los_Angeles,000001154,"[{""WhPerMile"":200,""kWhRequested"":14.0,""milesRequested"":70,""minutesAvailable"":430,""modifiedAt"":""Fri, 13 Sep 2019 16:08:30 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 23:17:19 GMT"",""userID"":1154}]"
5d914ca1f9af8b368992b7b3,0039,"Fri, 13 Sep 2019 16:14:36 GMT","Sat, 14 Sep 2019 01:12:03 GMT","Fri, 13 Sep 2019 18:09:20 GMT",12.508,2_39_91_437_2019-09-13 16:14:36.031795,0002,CA-317,2-39-91-437,America/Los_Angeles,000001957,"[{""WhPerMile"":400,""kWhRequested"":20.0,""milesRequested"":50,""minutesAvailable"":255,""modifiedAt"":""Fri, 13 Sep 2019 16:15:37 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 20:29:36 GMT"",""userID"":1957}]"
5d914ca1f9af8b368992b7b4,0039,"Fri, 13 Sep 2019 16:22:54 GMT","Fri, 13 Sep 2019 22:54:36 GMT","Fri, 13 Sep 2019 17:43:52 GMT",3.881,2_39_90_440_2019-09-13 16:22:53.597477,0002,CA-500,2-39-90-440,America/Los_Angeles,000000743,"[{""WhPerMile"":400,""kWhRequested"":8.0,""milesRequested"":20,""minutesAvailable"":468,""modifiedAt"":""Fri, 13 Sep 2019 16:23:15 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 00:10:54 GMT"",""userID"":743}]"
5d914ca1f9af8b368992b7b5,0039,"Fri, 13 Sep 2019 16:38:22 GMT","Fri, 13 Sep 2019 23:43:39 GMT","Fri, 13 Sep 2019 18:41:35 GMT",13.314,2_39_127_19_2019-09-13 16:38:22.307996,0002,CA-309,2-39-127-19,America/Los_Angeles,000001912,"[{""WhPerMile"":400,""kWhRequested"":16.0,""milesRequested"":40,""minutesAvailable"":373,""modifiedAt"":""Fri, 13 Sep 2019 16:38:29 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 22:51:22 GMT"",""userID"":1912}]"
5d914ca1f9af8b368992b7b6,0039,"Fri, 13 Sep 2019 16:52:02 GMT","Sat, 14 Sep 2019 02:14:22 GMT","Fri, 13 Sep 2019 18:48:55 GMT",12.185,2_39_92_436_2019-09-13 16:52:02.032774,0002,CA-318,2-39-92-436,America/Los_Angeles,000000558,"[{""WhPerMile"":200,""kWhRequested"":14.0,""milesRequested"":70,""minutesAvailable"":120,""modifiedAt"":""Fri, 13 Sep 2019 16:52:06 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 18:52:02 GMT"",""userID"":558}]"
5d914ca1f9af8b368992b7b7,0039,"Fri, 13 Sep 2019 16:53:27 GMT","Fri, 13 Sep 2019 18:35:54 GMT","Fri, 13 Sep 2019 18:35:45 GMT",10.79,2_39_92_442_2019-09-13 16:53:26.697776,0002,CA-498,2-39-92-442,America/Los_Angeles,000002972,"[{""WhPerMile"":469,""kWhRequested"":14.07,""milesRequested"":30,""minutesAvailable"":117,""modifiedAt"":""Fri, 13 Sep 2019 16:54:13 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 18:50:27 GMT"",""userID"":2972}]"
5d914ca1f9af8b368992b7b8,0039,"Fri, 13 Sep 2019 17:13:21 GMT","Sat, 14 Sep 2019 01:19:35 GMT","Fri, 13 Sep 2019 18:28:56 GMT",4.04,2_39_123_23_2019-09-13 17:13:21.284577,0002,CA-313,2-39-123-23,America/Los_Angeles,000000567,"[{""WhPerMile"":333,""kWhRequested"":6.66,""milesRequested"":20,""minutesAvailable"":441,""modifiedAt"":""Fri, 13 Sep 2019 17:13:49 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 00:34:21 GMT"",""userID"":567}]"
5d914ca1f9af8b368992b7b9,0039,"Fri, 13 Sep 2019 17:16:36 GMT","Sat, 14 Sep 2019 00:42:25 GMT","Fri, 13 Sep 2019 21:01:30 GMT",10.246,2_39_78_363_2019-09-13 17:16:35.825896,0002,CA-320,2-39-78-363,America/Los_Angeles,000001095,"[{""WhPerMile"":469,""kWhRequested"":14.07,""milesRequested"":30,""minutesAvailable"":60,""modifiedAt"":""Fri, 13 Sep 2019 17:16:50 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 18:16:36 GMT"",""userID"":1095},{""WhPerMile"":469,""kWhRequested"":14.07,""milesRequested"":30,""minutesAvailable"":60,""modifiedAt"":""Fri, 13 Sep 2019 17:16:56 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 18:16:36 GMT"",""userID"":1095}]"
5d914ca1f9af8b368992b7ba,0039,"Fri, 13 Sep 2019 17:25:28 GMT","Sat, 14 Sep 2019 01:49:12 GMT","Fri, 13 Sep 2019 18:48:59 GMT",8.191,2_39_79_382_2019-09-13 17:25:27.604341,0002,CA-491,2-39-79-382,America/Los_Angeles,000000697,"[{""WhPerMile"":300,""kWhRequested"":15.0,""milesRequested"":50,""minutesAvailable"":411,""modifiedAt"":""Fri, 13 Sep 2019 17:26:21 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 00:16:28 GMT"",""userID"":697}]"
5d914ca1f9af8b368992b7bb,0039,"Fri, 13 Sep 2019 17:31:36 GMT","Sat, 14 Sep 2019 00:14:00 GMT","Fri, 13 Sep 2019 19:22:23 GMT",5.95,2_39_79_376_2019-09-13 17:31:35.916946,0002,CA-324,2-39-79-376,America/Los_Angeles,000001083,"[{""WhPerMile"":400,""kWhRequested"":8.0,""milesRequested"":20,""minutesAvailable"":322,""modifiedAt"":""Fri, 13 Sep 2019 17:33:17 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 22:53:36 GMT"",""userID"":1083}]"
5d914ca1f9af8b368992b7bc,0039,"Fri, 13 Sep 2019 17:31:44 GMT","Sat, 14 Sep 2019 08:09:08 GMT","Sat, 14 Sep 2019 06:25:23 GMT",10.666,2_39_78_365_2019-09-13 17:31:43.786735,0002,CA-321,2-39-78-365,America/Los_Angeles,000002170,"[{""WhPerMile"":357,""kWhRequested"":21.42,""milesRequested"":60,""minutesAvailable"":191,""modifiedAt"":""Fri, 13 Sep 2019 17:32:20 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 20:42:44 GMT"",""userID"":2170}]"
5d914ca1f9af8b368992b7bd,0039,"Fri, 13 Sep 2019 18:06:01 GMT","Sat, 14 Sep 2019 00:12:43 GMT","Fri, 13 Sep 2019 20:02:48 GMT",5.939,2_39_124_22_2019-09-13 18:06:00.713072,0002,CA-312,2-39-124-22,America/Los_Angeles,000001366,"[{""WhPerMile"":600,""kWhRequested"":12.0,""milesRequested"":20,""minutesAvailable"":322,""modifiedAt"":""Fri, 13 Sep 2019 18:07:54 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 23:28:01 GMT"",""userID"":1366},{""WhPerMile"":600,""kWhRequested"":12.0,""milesRequested"":20,""minutesAvailable"":242,""modifiedAt"":""Fri, 13 Sep 2019 18:08:47 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 22:08:01 GMT"",""userID"":1366}]"
5d914ca1f9af8b368992b7be,0039,"Fri, 13 Sep 2019 18:42:23 GMT","Sat, 14 Sep 2019 00:16:44 GMT","Sat, 14 Sep 2019 00:17:43 GMT",10.569,2_39_78_362_2019-09-13 18:41:52.488713,0002,CA-496,2-39-78-362,America/Los_Angeles,000000559,"[{""WhPerMile"":278,""kWhRequested"":11.12,""milesRequested"":40,""minutesAvailable"":350,""modifiedAt"":""Fri, 13 Sep 2019 18:42:23 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 00:32:23 GMT"",""userID"":559}]"
5d914ca1f9af8b368992b7bf,0039,"Fri, 13 Sep 2019 18:45:15 GMT","Fri, 13 Sep 2019 23:35:17 GMT","Fri, 13 Sep 2019 21:26:44 GMT",16.191,2_39_95_444_2019-09-13 18:45:14.699821,0002,CA-497,2-39-95-444,America/Los_Angeles,000000832,"[{""WhPerMile"":300,""kWhRequested"":21.0,""milesRequested"":70,""minutesAvailable"":280,""modifiedAt"":""Fri, 13 Sep 2019 18:47:06 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 23:25:15 GMT"",""userID"":832}]"
5d914ca1f9af8b368992b7c0,0039,"Fri, 13 Sep 2019 18:54:29 GMT","Fri, 13 Sep 2019 22:26:22 GMT","Fri, 13 Sep 2019 22:26:18 GMT",21.288,2_39_92_442_2019-09-13 18:54:29.056626,0002,CA-498,2-39-92-442,America/Los_Angeles,000000850,"[{""WhPerMile"":300,""kWhRequested"":30.0,""milesRequested"":100,""minutesAvailable"":720,""modifiedAt"":""Fri, 13 Sep 2019 18:55:17 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 06:54:29 GMT"",""userID"":850}]"
5d914ca1f9af8b368992b7c1,0039,"Fri, 13 Sep 2019 19:13:50 GMT","Sat, 14 Sep 2019 05:08:38 GMT","Sat, 14 Sep 2019 00:06:17 GMT",16.78,2_39_91_441_2019-09-13 19:13:50.329890,0002,CA-499,2-39-91-441,America/Los_Angeles,000000676,"[{""WhPerMile"":364,""kWhRequested"":21.84,""milesRequested"":60,""minutesAvailable"":720,""modifiedAt"":""Fri, 13 Sep 2019 19:14:07 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 07:13:50 GMT"",""userID"":676}]"
5d914ca1f9af8b368992b7c2,0039,"Fri, 13 Sep 2019 19:21:35 GMT","Sat, 14 Sep 2019 02:07:40 GMT","Fri, 13 Sep 2019 20:14:14 GMT",2.402,2_39_88_24_2019-09-13 19:21:35.158929,0002,CA-314,2-39-88-24,America/Los_Angeles,000000891,"[{""WhPerMile"":500,""kWhRequested"":10.0,""milesRequested"":20,""minutesAvailable"":304,""modifiedAt"":""Fri, 13 Sep 2019 19:23:06 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 00:25:35 GMT"",""userID"":891}]"
5d914ca1f9af8b368992b7c3,0039,"Fri, 13 Sep 2019 19:51:56 GMT","Fri, 13 Sep 2019 22:47:45 GMT","Fri, 13 Sep 2019 20:55:34 GMT",2.68,2_39_129_17_2019-09-13 19:51:55.936025,0002,CA-307,2-39-129-17,America/Los_Angeles,000000560,"[{""WhPerMile"":273,""kWhRequested"":10.92,""milesRequested"":40,""minutesAvailable"":185,""modifiedAt"":""Fri, 13 Sep 2019 19:52:15 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 22:56:56 GMT"",""userID"":560}]"
5d914ca1f9af8b368992b7c4,0039,"Fri, 13 Sep 2019 20:23:04 GMT","Sat, 14 Sep 2019 00:33:21 GMT","Fri, 13 Sep 2019 23:30:44 GMT",1.955,2_39_78_366_2019-09-13 20:23:03.554458,0002,CA-323,2-39-78-366,America/Los_Angeles,000000562,"[{""WhPerMile"":275,""kWhRequested"":5.5,""milesRequested"":20,""minutesAvailable"":226,""modifiedAt"":""Fri, 13 Sep 2019 20:23:17 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 00:09:04 GMT"",""userID"":562}]"
5d914ca1f9af8b368992b7c5,0039,"Fri, 13 Sep 2019 22:07:21 GMT","Fri, 13 Sep 2019 23:15:45 GMT","Fri, 13 Sep 2019 23:15:40 GMT",4.356,2_39_79_378_2019-09-13 22:07:20.550550,0002,CA-326,2-39-79-378,America/Los_Angeles,000000438,"[{""WhPerMile"":267,""kWhRequested"":40.05,""milesRequested"":150,""minutesAvailable"":426,""modifiedAt"":""Fri, 13 Sep 2019 22:07:32 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 05:13:21 GMT"",""userID"":438}]"
5d914ca1f9af8b368992b7c6,0039,"Fri, 13 Sep 2019 22:45:50 GMT","Sat, 14 Sep 2019 00:00:18 GMT","Sat, 14 Sep 2019 00:00:10 GMT",4.266,2_39_130_31_2019-09-13 22:45:49.641676,0002,CA-306,2-39-130-31,America/Los_Angeles,000000365,"[{""WhPerMile"":333,""kWhRequested"":6.66,""milesRequested"":20,""minutesAvailable"":68,""modifiedAt"":""Fri, 13 Sep 2019 22:46:22 GMT"",""paymentRequired"":true,""requestedDeparture"":""Fri, 13 Sep 2019 23:53:50 GMT"",""userID"":365}]"
5d914ca1f9af8b368992b7c7,0039,"Sat, 14 Sep 2019 00:22:41 GMT","Sat, 14 Sep 2019 00:54:24 GMT","Sat, 14 Sep 2019 00:52:53 GMT",0.907,2_39_139_28_2019-09-14 00:22:41.478322,0002,CA-303,2-39-139-28,America/Los_Angeles,null,null
5d914ca1f9af8b368992b7c8,0039,"Sat, 14 Sep 2019 00:39:08 GMT","Sat, 14 Sep 2019 03:50:28 GMT","Sat, 14 Sep 2019 03:50:23 GMT",11.217,2_39_131_30_2019-09-14 00:39:07.838050,0002,CA-305,2-39-131-30,America/Los_Angeles,000001820,"[{""WhPerMile"":400,""kWhRequested"":20.0,""milesRequested"":50,""minutesAvailable"":224,""modifiedAt"":""Sat, 14 Sep 2019 00:43:45 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 04:23:08 GMT"",""userID"":1820}]"
5d914ca1f9af8b368992b7c9,0039,"Sat, 14 Sep 2019 00:58:21 GMT","Sat, 14 Sep 2019 03:50:50 GMT","Sat, 14 Sep 2019 01:28:33 GMT",0.856,2_39_138_29_2019-09-14 00:58:20.870636,0002,CA-304,2-39-138-29,America/Los_Angeles,null,null
5d914ca1f9af8b368992b7ca,0039,"Sat, 14 Sep 2019 03:30:56 GMT","Sat, 14 Sep 2019 03:52:25 GMT","Sat, 14 Sep 2019 03:52:20 GMT",2.362,2_39_130_31_2019-09-14 03:30:56.211569,0002,CA-306,2-39-130-31,America/Los_Angeles,000000313,"[{""WhPerMile"":333,""kWhRequested"":56.61,""milesRequested"":170,""minutesAvailable"":211,""modifiedAt"":""Sat, 14 Sep 2019 03:31:53 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 07:01:56 GMT"",""userID"":313}]"
5d914ca1f9af8b368992b7cb,0039,"Sat, 14 Sep 2019 05:47:10 GMT","Sat, 14 Sep 2019 18:34:10 GMT","Sat, 14 Sep 2019 13:25:48 GMT",43.094,2_39_128_18_2019-09-14 05:46:56.104204,0002,CA-308,2-39-128-18,America/Los_Angeles,000003590,"[{""WhPerMile"":240,""kWhRequested"":43.2,""milesRequested"":180,""minutesAvailable"":60,""modifiedAt"":""Sat, 14 Sep 2019 05:47:10 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 06:47:10 GMT"",""userID"":3590}]"
5d929e0ff9af8b3a4459dfb3,0039,"Sat, 14 Sep 2019 09:22:41 GMT","Sat, 14 Sep 2019 23:34:39 GMT","Sat, 14 Sep 2019 16:36:13 GMT",44.831,2_39_139_28_2019-09-14 09:22:40.632832,0002,CA-303,2-39-139-28,America/Los_Angeles,000000067,"[{""WhPerMile"":250,""kWhRequested"":60.0,""milesRequested"":240,""minutesAvailable"":720,""modifiedAt"":""Sat, 14 Sep 2019 09:23:25 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 21:22:41 GMT"",""userID"":67}]"
5d929e0ff9af8b3a4459dfb4,0039,"Sat, 14 Sep 2019 15:07:40 GMT","Sat, 14 Sep 2019 16:59:59 GMT","Sat, 14 Sep 2019 16:15:50 GMT",5.905,2_39_131_30_2019-09-14 15:07:30.391181,0002,CA-305,2-39-131-30,America/Los_Angeles,000003123,"[{""WhPerMile"":444,""kWhRequested"":8.88,""milesRequested"":20,""minutesAvailable"":94,""modifiedAt"":""Sat, 14 Sep 2019 15:07:40 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 16:41:40 GMT"",""userID"":3123}]"
5d929e0ff9af8b3a4459dfb5,0039,"Sat, 14 Sep 2019 17:18:58 GMT","Sat, 14 Sep 2019 19:24:25 GMT","Sat, 14 Sep 2019 19:24:20 GMT",14.419,2_39_131_30_2019-09-14 17:18:57.529476,0002,CA-305,2-39-131-30,America/Los_Angeles,000001133,"[{""WhPerMile"":400,""kWhRequested"":28.0,""milesRequested"":70,""minutesAvailable"":220,""modifiedAt"":""Sat, 14 Sep 2019 17:19:23 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 20:58:58 GMT"",""userID"":1133}]"
5d929e0ff9af8b3a4459dfb6,0039,"Sat, 14 Sep 2019 17:57:00 GMT","Sat, 14 Sep 2019 23:18:06 GMT","Sat, 14 Sep 2019 20:50:23 GMT",15.994,2_39_129_17_2019-09-14 17:56:59.682185,0002,CA-307,2-39-129-17,America/Los_Angeles,000000291,"[{""WhPerMile"":250,""kWhRequested"":20.0,""milesRequested"":80,""minutesAvailable"":233,""modifiedAt"":""Sat, 14 Sep 2019 17:57:12 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 21:50:00 GMT"",""userID"":291},{""WhPerMile"":250,""kWhRequested"":20.0,""milesRequested"":80,""minutesAvailable"":65,""modifiedAt"":""Sat, 14 Sep 2019 21:05:22 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 19:02:00 GMT"",""userID"":291}]"
5d929e0ff9af8b3a4459dfb7,0039,"Sat, 14 Sep 2019 19:04:07 GMT","Sun, 15 Sep 2019 01:10:55 GMT","Sat, 14 Sep 2019 23:01:39 GMT",12.16,2_39_78_366_2019-09-14 19:04:07.055879,0002,CA-323,2-39-78-366,America/Los_Angeles,000002170,"[{""WhPerMile"":357,""kWhRequested"":21.42,""milesRequested"":60,""minutesAvailable"":191,""modifiedAt"":""Sat, 14 Sep 2019 19:05:04 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 22:15:07 GMT"",""userID"":2170}]"
5d929e0ff9af8b3a4459dfb8,0039,"Sat, 14 Sep 2019 21:54:12 GMT","Sun, 15 Sep 2019 00:42:56 GMT","Sun, 15 Sep 2019 00:42:51 GMT",18.88,2_39_138_29_2019-09-14 21:54:11.555815,0002,CA-304,2-39-138-29,America/Los_Angeles,000000818,"[{""WhPerMile"":250,""kWhRequested"":20.0,""milesRequested"":80,""minutesAvailable"":187,""modifiedAt"":""Sat, 14 Sep 2019 21:55:31 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sun, 15 Sep 2019 01:01:12 GMT"",""userID"":818}]"
5d929e0ff9af8b3a4459dfb9,0039,"Sat, 14 Sep 2019 22:29:29 GMT","Sun, 15 Sep 2019 00:03:56 GMT","Sun, 15 Sep 2019 00:03:52 GMT",5.28,2_39_131_30_2019-09-14 22:29:29.303497,0002,CA-305,2-39-131-30,America/Los_Angeles,000001410,"[{""WhPerMile"":400,""kWhRequested"":8.0,""milesRequested"":20,""minutesAvailable"":60,""modifiedAt"":""Sat, 14 Sep 2019 22:30:27 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sat, 14 Sep 2019 23:29:29 GMT"",""userID"":1410}]"
5d929e0ff9af8b3a4459dfba,0039,"Sun, 15 Sep 2019 01:48:55 GMT","Sun, 15 Sep 2019 04:42:22 GMT","Sun, 15 Sep 2019 04:35:24 GMT",16.583,2_39_125_21_2019-09-15 01:48:54.811945,0002,CA-311,2-39-125-21,America/Los_Angeles,000001099,"[{""WhPerMile"":438,""kWhRequested"":35.04,""milesRequested"":80,""minutesAvailable"":151,""modifiedAt"":""Sun, 15 Sep 2019 01:50:44 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sun, 15 Sep 2019 04:19:55 GMT"",""userID"":1099}]"
5d929e0ff9af8b3a4459dfbb,0039,"Sun, 15 Sep 2019 02:25:25 GMT","Sun, 15 Sep 2019 16:03:07 GMT","Sun, 15 Sep 2019 06:23:02 GMT",13.613,2_39_139_28_2019-09-15 02:25:25.235542,0002,CA-303,2-39-139-28,America/Los_Angeles,000001726,"[{""WhPerMile"":600,""kWhRequested"":78.0,""milesRequested"":130,""minutesAvailable"":425,""modifiedAt"":""Sun, 15 Sep 2019 02:25:56 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sun, 15 Sep 2019 09:30:25 GMT"",""userID"":1726},{""WhPerMile"":600,""kWhRequested"":78.0,""milesRequested"":130,""minutesAvailable"":60,""modifiedAt"":""Sun, 15 Sep 2019 02:26:38 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sun, 15 Sep 2019 03:25:25 GMT"",""userID"":1726}]"
5d93ef8df9af8b40f7b7caf8,0039,"Sun, 15 Sep 2019 16:04:49 GMT","Sun, 15 Sep 2019 17:58:46 GMT","Sun, 15 Sep 2019 17:50:05 GMT",5.88,2_39_131_30_2019-09-15 16:04:48.970007,0002,CA-305,2-39-131-30,America/Los_Angeles,000000838,"[{""WhPerMile"":433,""kWhRequested"":8.66,""milesRequested"":20,""minutesAvailable"":298,""modifiedAt"":""Sun, 15 Sep 2019 16:04:57 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sun, 15 Sep 2019 21:02:49 GMT"",""userID"":838},{""WhPerMile"":433,""kWhRequested"":25.98,""milesRequested"":60,""minutesAvailable"":60,""modifiedAt"":""Sun, 15 Sep 2019 16:05:05 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sun, 15 Sep 2019 17:04:49 GMT"",""userID"":838},{""WhPerMile"":433,""kWhRequested"":25.98,""milesRequested"":60,""minutesAvailable"":60,""modifiedAt"":""Sun, 15 Sep 2019 16:05:10 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sun, 15 Sep 2019 17:04:49 GMT"",""userID"":838}]"
5d93ef8df9af8b40f7b7caf9,0039,"Sun, 15 Sep 2019 19:07:52 GMT","Mon, 16 Sep 2019 01:29:08 GMT","Mon, 16 Sep 2019 01:11:15 GMT",37.424,2_39_139_28_2019-09-15 19:07:51.930103,0002,CA-303,2-39-139-28,America/Los_Angeles,000000489,"[{""WhPerMile"":520,""kWhRequested"":83.2,""milesRequested"":160,""minutesAvailable"":426,""modifiedAt"":""Sun, 15 Sep 2019 19:08:33 GMT"",""paymentRequired"":true,""requestedDeparture"":""Mon, 16 Sep 2019 02:13:52 GMT"",""userID"":489}]"
5d93ef8df9af8b40f7b7cafa,0039,"Sun, 15 Sep 2019 19:46:49 GMT","Sun, 15 Sep 2019 20:11:58 GMT","Sun, 15 Sep 2019 20:11:53 GMT",2.38,2_39_131_30_2019-09-15 19:46:48.557193,0002,CA-305,2-39-131-30,America/Los_Angeles,000001133,"[{""WhPerMile"":400,""kWhRequested"":28.0,""milesRequested"":70,""minutesAvailable"":220,""modifiedAt"":""Sun, 15 Sep 2019 19:47:03 GMT"",""paymentRequired"":true,""requestedDeparture"":""Sun, 15 Sep 2019 23:26:49 GMT"",""userID"":1133}]"
5d93ef8df9af8b40f7b7cafb,0039,"Sun, 15 Sep 2019 20:41:37 GMT","Sun, 15 Sep 2019 20:59:29 GMT","Sun, 15 Sep 2019 20:59:24 GMT",0.513,2_39_127_19_2019-09-15 20:41:36.946876,0002,CA-309,2-39-127-19,America/Los_Angeles,null,null
